Run,Current State,Current Step Number,Next State,Next Step Number
838,Negotiating,20,Closing,21
838,Closing,21,Maintaining,22
839,Prospecting,1,Qualifying,2
839,Qualifying,2,Qualifying,3
839,Qualifying,3,Proposing,4
839,Proposing,4,Closing,5
839,Closing,5,Maintaining,6
840,Prospecting,1,Qualifying,2
840,Qualifying,2,Qualifying,3
840,Qualifying,3,Qualifying,4
840,Qualifying,4,Proposing,5
840,Proposing,5,Negotiating,6
840,Negotiating,6,Closing,7
840,Closing,7,Proposing,8
840,Proposing,8,Closing,9
840,Closing,9,Maintaining,10
841,Prospecting,1,Prospecting,2
841,Prospecting,2,Qualifying,3
841,Qualifying,3,Qualifying,4
841,Qualifying,4,Proposing,5
841,Proposing,5,Negotiating,6
841,Negotiating,6,Closing,7
841,Closing,7,Maintaining,8
842,Prospecting,1,Prospecting,2
842,Prospecting,2,Prospecting,3
842,Prospecting,3,Qualifying,4
842,Qualifying,4,Proposing,5
842,Proposing,5,Qualifying,6
842,Qualifying,6,Qualifying,7
842,Qualifying,7,Qualifying,8
842,Qualifying,8,Qualifying,9
842,Qualifying,9,Qualifying,10
842,Qualifying,10,Qualifying,11
842,Qualifying,11,Qualifying,12
842,Qualifying,12,Proposing,13
842,Proposing,13,Closing,14
842,Closing,14,Maintaining,15
843,Prospecting,1,Qualifying,2
843,Qualifying,2,Qualifying,3
843,Qualifying,3,Qualifying,4
843,Qualifying,4,Qualifying,5
843,Qualifying,5,Proposing,6
843,Proposing,6,Closing,7
843,Closing,7,Closing,8
843,Closing,8,Prospecting,9
843,Prospecting,9,Prospecting,10
843,Prospecting,10,Prospecting,11
843,Prospecting,11,Prospecting,12
843,Prospecting,12,Qualifying,13
843,Qualifying,13,Proposing,14
843,Proposing,14,Negotiating,15
843,Negotiating,15,Negotiating,16
843,Negotiating,16,Closing,17
843,Closing,17,Maintaining,18
844,Prospecting,1,Qualifying,2
844,Qualifying,2,Proposing,3
844,Proposing,3,Qualifying,4
844,Qualifying,4,Proposing,5
844,Proposing,5,Proposing,6
844,Proposing,6,Negotiating,7
844,Negotiating,7,Negotiating,8
844,Negotiating,8,Negotiating,9
844,Negotiating,9,Negotiating,10
844,Negotiating,10,Negotiating,11
844,Negotiating,11,Proposing,12
844,Proposing,12,Closing,13
844,Closing,13,Closing,14
844,Closing,14,Proposing,15
844,Proposing,15,Negotiating,16
844,Negotiating,16,Closing,17
844,Closing,17,Maintaining,18
845,Prospecting,1,Qualifying,2
845,Qualifying,2,Qualifying,3
845,Qualifying,3,Qualifying,4
845,Qualifying,4,Qualifying,5
845,Qualifying,5,Qualifying,6
845,Qualifying,6,Qualifying,7
845,Qualifying,7,Proposing,8
845,Proposing,8,Closing,9
845,Closing,9,Maintaining,10
846,Prospecting,1,Qualifying,2
846,Qualifying,2,Proposing,3
846,Proposing,3,Proposing,4
846,Proposing,4,Closing,5
846,Closing,5,Maintaining,6
847,Prospecting,1,Prospecting,2
847,Prospecting,2,Prospecting,3
847,Prospecting,3,Qualifying,4
847,Qualifying,4,Proposing,5
847,Proposing,5,Proposing,6
847,Proposing,6,Proposing,7
847,Proposing,7,Negotiating,8
847,Negotiating,8,Negotiating,9
847,Negotiating,9,Negotiating,10
847,Negotiating,10,Negotiating,11
847,Negotiating,11,Negotiating,12
847,Negotiating,12,Negotiating,13
847,Negotiating,13,Negotiating,14
847,Negotiating,14,Negotiating,15
847,Negotiating,15,Closing,16
847,Closing,16,Closing,17
847,Closing,17,Maintaining,18
848,Prospecting,1,Prospecting,2
848,Prospecting,2,Prospecting,3
848,Prospecting,3,Qualifying,4
848,Qualifying,4,Qualifying,5
848,Qualifying,5,Qualifying,6
848,Qualifying,6,Qualifying,7
848,Qualifying,7,Qualifying,8
848,Qualifying,8,Proposing,9
848,Proposing,9,Proposing,10
848,Proposing,10,Negotiating,11
848,Negotiating,11,Proposing,12
848,Proposing,12,Proposing,13
848,Proposing,13,Negotiating,14
848,Negotiating,14,Negotiating,15
848,Negotiating,15,Negotiating,16
848,Negotiating,16,Negotiating,17
848,Negotiating,17,Negotiating,18
848,Negotiating,18,Negotiating,19
848,Negotiating,19,Negotiating,20
848,Negotiating,20,Closing,21
848,Closing,21,Maintaining,22
849,Prospecting,1,Prospecting,2
849,Prospecting,2,Prospecting,3
849,Prospecting,3,Prospecting,4
849,Prospecting,4,Prospecting,5
849,Prospecting,5,Qualifying,6
849,Qualifying,6,Qualifying,7
849,Qualifying,7,Qualifying,8
849,Qualifying,8,Qualifying,9
849,Qualifying,9,Qualifying,10
849,Qualifying,10,Proposing,11
849,Proposing,11,Closing,12
849,Closing,12,Closing,13
849,Closing,13,Maintaining,14
850,Prospecting,1,Prospecting,2
850,Prospecting,2,Qualifying,3
850,Qualifying,3,Proposing,4
850,Proposing,4,Negotiating,5
850,Negotiating,5,Negotiating,6
850,Negotiating,6,Closing,7
850,Closing,7,Prospecting,8
850,Prospecting,8,Prospecting,9
850,Prospecting,9,Prospecting,10
850,Prospecting,10,Qualifying,11
850,Qualifying,11,Qualifying,12
850,Qualifying,12,Qualifying,13
850,Qualifying,13,Qualifying,14
850,Qualifying,14,Qualifying,15
850,Qualifying,15,Qualifying,16
850,Qualifying,16,Qualifying,17
850,Qualifying,17,Qualifying,18
850,Qualifying,18,Qualifying,19
850,Qualifying,19,Proposing,20
850,Proposing,20,Qualifying,21
850,Qualifying,21,Qualifying,22
850,Qualifying,22,Proposing,23
850,Proposing,23,Negotiating,24
850,Negotiating,24,Negotiating,25
850,Negotiating,25,Closing,26
850,Closing,26,Proposing,27
850,Proposing,27,Negotiating,28
850,Negotiating,28,Negotiating,29
850,Negotiating,29,Negotiating,30
850,Negotiating,30,Negotiating,31
850,Negotiating,31,Proposing,32
850,Proposing,32,Closing,33
850,Closing,33,Maintaining,34
851,Prospecting,1,Qualifying,2
851,Qualifying,2,Qualifying,3
851,Qualifying,3,Qualifying,4
851,Qualifying,4,Qualifying,5
851,Qualifying,5,Qualifying,6
851,Qualifying,6,Proposing,7
851,Proposing,7,Closing,8
851,Closing,8,Prospecting,9
851,Prospecting,9,Qualifying,10
851,Qualifying,10,Proposing,11
851,Proposing,11,Proposing,12
851,Proposing,12,Proposing,13
851,Proposing,13,Negotiating,14
851,Negotiating,14,Closing,15
851,Closing,15,Proposing,16
851,Proposing,16,Negotiating,17
851,Negotiating,17,Negotiating,18
851,Negotiating,18,Closing,19
851,Closing,19,Proposing,20
851,Proposing,20,Qualifying,21
851,Qualifying,21,Qualifying,22
851,Qualifying,22,Qualifying,23
851,Qualifying,23,Qualifying,24
851,Qualifying,24,Proposing,25
851,Proposing,25,Closing,26
851,Closing,26,Maintaining,27
852,Prospecting,1,Qualifying,2
852,Qualifying,2,Qualifying,3
852,Qualifying,3,Qualifying,4
852,Qualifying,4,Qualifying,5
852,Qualifying,5,Qualifying,6
852,Qualifying,6,Qualifying,7
852,Qualifying,7,Qualifying,8
852,Qualifying,8,Proposing,9
852,Proposing,9,Negotiating,10
852,Negotiating,10,Negotiating,11
852,Negotiating,11,Negotiating,12
852,Negotiating,12,Closing,13
852,Closing,13,Proposing,14
852,Proposing,14,Closing,15
852,Closing,15,Closing,16
852,Closing,16,Maintaining,17
853,Prospecting,1,Qualifying,2
853,Qualifying,2,Qualifying,3
853,Qualifying,3,Qualifying,4
853,Qualifying,4,Proposing,5
853,Proposing,5,Negotiating,6
853,Negotiating,6,Negotiating,7
853,Negotiating,7,Negotiating,8
853,Negotiating,8,Closing,9
853,Closing,9,Maintaining,10
854,Prospecting,1,Qualifying,2
854,Qualifying,2,Qualifying,3
854,Qualifying,3,Qualifying,4
854,Qualifying,4,Qualifying,5
854,Qualifying,5,Proposing,6
854,Proposing,6,Negotiating,7
854,Negotiating,7,Proposing,8
854,Proposing,8,Qualifying,9
854,Qualifying,9,Qualifying,10
854,Qualifying,10,Qualifying,11
854,Qualifying,11,Proposing,12
854,Proposing,12,Closing,13
854,Closing,13,Closing,14
854,Closing,14,Prospecting,15
854,Prospecting,15,Prospecting,16
854,Prospecting,16,Qualifying,17
854,Qualifying,17,Qualifying,18
854,Qualifying,18,Proposing,19
854,Proposing,19,Proposing,20
854,Proposing,20,Proposing,21
854,Proposing,21,Closing,22
854,Closing,22,Maintaining,23
855,Prospecting,1,Qualifying,2
855,Qualifying,2,Proposing,3
855,Proposing,3,Negotiating,4
855,Negotiating,4,Negotiating,5
855,Negotiating,5,Closing,6
855,Closing,6,Proposing,7
855,Proposing,7,Proposing,8
855,Proposing,8,Negotiating,9
855,Negotiating,9,Closing,10
855,Closing,10,Prospecting,11
855,Prospecting,11,Prospecting,12
855,Prospecting,12,Prospecting,13
855,Prospecting,13,Qualifying,14
855,Qualifying,14,Proposing,15
855,Proposing,15,Negotiating,16
855,Negotiating,16,Closing,17
855,Closing,17,Maintaining,18
856,Prospecting,1,Qualifying,2
856,Qualifying,2,Qualifying,3
856,Qualifying,3,Qualifying,4
856,Qualifying,4,Proposing,5
856,Proposing,5,Negotiating,6
856,Negotiating,6,Negotiating,7
856,Negotiating,7,Negotiating,8
856,Negotiating,8,Negotiating,9
856,Negotiating,9,Negotiating,10
856,Negotiating,10,Closing,11
856,Closing,11,Maintaining,12
857,Prospecting,1,Prospecting,2
857,Prospecting,2,Qualifying,3
857,Qualifying,3,Qualifying,4
857,Qualifying,4,Qualifying,5
857,Qualifying,5,Qualifying,6
857,Qualifying,6,Qualifying,7
857,Qualifying,7,Proposing,8
857,Proposing,8,Qualifying,9
857,Qualifying,9,Qualifying,10
857,Qualifying,10,Qualifying,11
857,Qualifying,11,Proposing,12
857,Proposing,12,Negotiating,13
857,Negotiating,13,Closing,14
857,Closing,14,Maintaining,15
858,Prospecting,1,Prospecting,2
858,Prospecting,2,Qualifying,3
858,Qualifying,3,Proposing,4
858,Proposing,4,Proposing,5
858,Proposing,5,Negotiating,6
858,Negotiating,6,Closing,7
858,Closing,7,Maintaining,8
859,Prospecting,1,Prospecting,2
859,Prospecting,2,Prospecting,3
859,Prospecting,3,Qualifying,4
859,Qualifying,4,Proposing,5
859,Proposing,5,Closing,6
859,Closing,6,Prospecting,7
859,Prospecting,7,Qualifying,8
859,Qualifying,8,Qualifying,9
859,Qualifying,9,Qualifying,10
859,Qualifying,10,Proposing,11
859,Proposing,11,Negotiating,12
859,Negotiating,12,Proposing,13
859,Proposing,13,Proposing,14
859,Proposing,14,Negotiating,15
859,Negotiating,15,Negotiating,16
859,Negotiating,16,Negotiating,17
859,Negotiating,17,Negotiating,18
859,Negotiating,18,Closing,19
859,Closing,19,Maintaining,20
860,Prospecting,1,Qualifying,2
860,Qualifying,2,Qualifying,3
860,Qualifying,3,Proposing,4
860,Proposing,4,Closing,5
860,Closing,5,Maintaining,6
861,Prospecting,1,Prospecting,2
861,Prospecting,2,Qualifying,3
861,Qualifying,3,Proposing,4
861,Proposing,4,Negotiating,5
861,Negotiating,5,Closing,6
861,Closing,6,Maintaining,7
862,Prospecting,1,Prospecting,2
862,Prospecting,2,Qualifying,3
862,Qualifying,3,Proposing,4
862,Proposing,4,Negotiating,5
862,Negotiating,5,Closing,6
862,Closing,6,Prospecting,7
862,Prospecting,7,Prospecting,8
862,Prospecting,8,Prospecting,9
862,Prospecting,9,Qualifying,10
862,Qualifying,10,Qualifying,11
862,Qualifying,11,Qualifying,12
862,Qualifying,12,Proposing,13
862,Proposing,13,Negotiating,14
862,Negotiating,14,Closing,15
862,Closing,15,Maintaining,16
863,Prospecting,1,Qualifying,2
863,Qualifying,2,Qualifying,3
863,Qualifying,3,Qualifying,4
863,Qualifying,4,Qualifying,5
863,Qualifying,5,Qualifying,6
863,Qualifying,6,Qualifying,7
863,Qualifying,7,Qualifying,8
863,Qualifying,8,Proposing,9
863,Proposing,9,Closing,10
863,Closing,10,Closing,11
863,Closing,11,Maintaining,12
864,Prospecting,1,Qualifying,2
864,Qualifying,2,Qualifying,3
864,Qualifying,3,Qualifying,4
864,Qualifying,4,Proposing,5
864,Proposing,5,Closing,6
864,Closing,6,Prospecting,7
864,Prospecting,7,Prospecting,8
864,Prospecting,8,Prospecting,9
864,Prospecting,9,Prospecting,10
864,Prospecting,10,Qualifying,11
864,Qualifying,11,Qualifying,12
864,Qualifying,12,Qualifying,13
864,Qualifying,13,Qualifying,14
864,Qualifying,14,Qualifying,15
864,Qualifying,15,Qualifying,16
864,Qualifying,16,Proposing,17
864,Proposing,17,Closing,18
864,Closing,18,Closing,19
864,Closing,19,Maintaining,20
865,Prospecting,1,Prospecting,2
865,Prospecting,2,Qualifying,3
865,Qualifying,3,Qualifying,4
865,Qualifying,4,Qualifying,5
865,Qualifying,5,Proposing,6
865,Proposing,6,Proposing,7
865,Proposing,7,Qualifying,8
865,Qualifying,8,Proposing,9
865,Proposing,9,Negotiating,10
865,Negotiating,10,Negotiating,11
865,Negotiating,11,Closing,12
865,Closing,12,Closing,13
865,Closing,13,Maintaining,14
866,Prospecting,1,Prospecting,2
866,Prospecting,2,Qualifying,3
866,Qualifying,3,Qualifying,4
866,Qualifying,4,Qualifying,5
866,Qualifying,5,Proposing,6
866,Proposing,6,Proposing,7
866,Proposing,7,Negotiating,8
866,Negotiating,8,Negotiating,9
866,Negotiating,9,Negotiating,10
866,Negotiating,10,Negotiating,11
866,Negotiating,11,Closing,12
866,Closing,12,Closing,13
866,Closing,13,Maintaining,14
867,Prospecting,1,Prospecting,2
867,Prospecting,2,Prospecting,3
867,Prospecting,3,Prospecting,4
867,Prospecting,4,Prospecting,5
867,Prospecting,5,Prospecting,6
867,Prospecting,6,Qualifying,7
867,Qualifying,7,Qualifying,8
867,Qualifying,8,Proposing,9
867,Proposing,9,Negotiating,10
867,Negotiating,10,Proposing,11
867,Proposing,11,Negotiating,12
867,Negotiating,12,Proposing,13
867,Proposing,13,Closing,14
867,Closing,14,Maintaining,15
868,Prospecting,1,Prospecting,2
868,Prospecting,2,Prospecting,3
868,Prospecting,3,Qualifying,4
868,Qualifying,4,Qualifying,5
868,Qualifying,5,Proposing,6
868,Proposing,6,Qualifying,7
868,Qualifying,7,Qualifying,8
868,Qualifying,8,Proposing,9
868,Proposing,9,Proposing,10
868,Proposing,10,Closing,11
868,Closing,11,Maintaining,12
869,Prospecting,1,Prospecting,2
869,Prospecting,2,Qualifying,3
869,Qualifying,3,Qualifying,4
869,Qualifying,4,Qualifying,5
869,Qualifying,5,Qualifying,6
869,Qualifying,6,Proposing,7
869,Proposing,7,Negotiating,8
869,Negotiating,8,Closing,9
869,Closing,9,Proposing,10
869,Proposing,10,Negotiating,11
869,Negotiating,11,Closing,12
869,Closing,12,Prospecting,13
869,Prospecting,13,Prospecting,14
869,Prospecting,14,Prospecting,15
869,Prospecting,15,Prospecting,16
869,Prospecting,16,Prospecting,17
869,Prospecting,17,Qualifying,18
869,Qualifying,18,Qualifying,19
869,Qualifying,19,Qualifying,20
869,Qualifying,20,Proposing,21
869,Proposing,21,Proposing,22
869,Proposing,22,Qualifying,23
869,Qualifying,23,Qualifying,24
869,Qualifying,24,Qualifying,25
869,Qualifying,25,Qualifying,26
869,Qualifying,26,Qualifying,27
869,Qualifying,27,Proposing,28
869,Proposing,28,Closing,29
869,Closing,29,Closing,30
869,Closing,30,Proposing,31
869,Proposing,31,Qualifying,32
869,Qualifying,32,Proposing,33
869,Proposing,33,Proposing,34
869,Proposing,34,Negotiating,35
869,Negotiating,35,Proposing,36
869,Proposing,36,Qualifying,37
869,Qualifying,37,Proposing,38
869,Proposing,38,Closing,39
869,Closing,39,Closing,40
869,Closing,40,Prospecting,41
869,Prospecting,41,Qualifying,42
869,Qualifying,42,Proposing,43
869,Proposing,43,Closing,44
869,Closing,44,Closing,45
869,Closing,45,Maintaining,46
870,Prospecting,1,Prospecting,2
870,Prospecting,2,Prospecting,3
870,Prospecting,3,Prospecting,4
870,Prospecting,4,Prospecting,5
870,Prospecting,5,Prospecting,6
870,Prospecting,6,Qualifying,7
870,Qualifying,7,Proposing,8
870,Proposing,8,Negotiating,9
870,Negotiating,9,Proposing,10
870,Proposing,10,Closing,11
870,Closing,11,Maintaining,12
871,Prospecting,1,Qualifying,2
871,Qualifying,2,Qualifying,3
871,Qualifying,3,Proposing,4
871,Proposing,4,Closing,5
871,Closing,5,Closing,6
871,Closing,6,Maintaining,7
872,Prospecting,1,Prospecting,2
872,Prospecting,2,Prospecting,3
872,Prospecting,3,Qualifying,4
872,Qualifying,4,Qualifying,5
872,Qualifying,5,Qualifying,6
872,Qualifying,6,Qualifying,7
872,Qualifying,7,Proposing,8
872,Proposing,8,Negotiating,9
872,Negotiating,9,Negotiating,10
872,Negotiating,10,Negotiating,11
872,Negotiating,11,Closing,12
872,Closing,12,Prospecting,13
872,Prospecting,13,Prospecting,14
872,Prospecting,14,Prospecting,15
872,Prospecting,15,Prospecting,16
872,Prospecting,16,Qualifying,17
872,Qualifying,17,Qualifying,18
872,Qualifying,18,Proposing,19
872,Proposing,19,Closing,20
872,Closing,20,Maintaining,21
873,Prospecting,1,Prospecting,2
873,Prospecting,2,Prospecting,3
873,Prospecting,3,Prospecting,4
873,Prospecting,4,Qualifying,5
873,Qualifying,5,Proposing,6
873,Proposing,6,Qualifying,7
873,Qualifying,7,Qualifying,8
873,Qualifying,8,Proposing,9
873,Proposing,9,Negotiating,10
873,Negotiating,10,Negotiating,11
873,Negotiating,11,Proposing,12
873,Proposing,12,Proposing,13
873,Proposing,13,Qualifying,14
873,Qualifying,14,Qualifying,15
873,Qualifying,15,Qualifying,16
873,Qualifying,16,Qualifying,17
873,Qualifying,17,Proposing,18
873,Proposing,18,Proposing,19
873,Proposing,19,Negotiating,20
873,Negotiating,20,Proposing,21
873,Proposing,21,Qualifying,22
873,Qualifying,22,Proposing,23
873,Proposing,23,Closing,24
873,Closing,24,Maintaining,25
874,Prospecting,1,Qualifying,2
874,Qualifying,2,Qualifying,3
874,Qualifying,3,Qualifying,4
874,Qualifying,4,Qualifying,5
874,Qualifying,5,Proposing,6
874,Proposing,6,Proposing,7
874,Proposing,7,Closing,8
874,Closing,8,Maintaining,9
875,Prospecting,1,Prospecting,2
875,Prospecting,2,Qualifying,3
875,Qualifying,3,Proposing,4
875,Proposing,4,Proposing,5
875,Proposing,5,Proposing,6
875,Proposing,6,Closing,7
875,Closing,7,Maintaining,8
876,Prospecting,1,Prospecting,2
876,Prospecting,2,Qualifying,3
876,Qualifying,3,Proposing,4
876,Proposing,4,Negotiating,5
876,Negotiating,5,Closing,6
876,Closing,6,Maintaining,7
877,Prospecting,1,Prospecting,2
877,Prospecting,2,Qualifying,3
877,Qualifying,3,Qualifying,4
877,Qualifying,4,Qualifying,5
877,Qualifying,5,Qualifying,6
877,Qualifying,6,Qualifying,7
877,Qualifying,7,Qualifying,8
877,Qualifying,8,Proposing,9
877,Proposing,9,Closing,10
877,Closing,10,Proposing,11
877,Proposing,11,Qualifying,12
877,Qualifying,12,Proposing,13
877,Proposing,13,Negotiating,14
877,Negotiating,14,Negotiating,15
877,Negotiating,15,Negotiating,16
877,Negotiating,16,Negotiating,17
877,Negotiating,17,Proposing,18
877,Proposing,18,Qualifying,19
877,Qualifying,19,Proposing,20
877,Proposing,20,Closing,21
877,Closing,21,Prospecting,22
877,Prospecting,22,Prospecting,23
877,Prospecting,23,Qualifying,24
877,Qualifying,24,Proposing,25
877,Proposing,25,Negotiating,26
877,Negotiating,26,Proposing,27
877,Proposing,27,Negotiating,28
877,Negotiating,28,Negotiating,29
877,Negotiating,29,Proposing,30
877,Proposing,30,Qualifying,31
877,Qualifying,31,Qualifying,32
877,Qualifying,32,Proposing,33
877,Proposing,33,Proposing,34
877,Proposing,34,Negotiating,35
877,Negotiating,35,Closing,36
877,Closing,36,Maintaining,37
878,Prospecting,1,Qualifying,2
878,Qualifying,2,Qualifying,3
878,Qualifying,3,Qualifying,4
878,Qualifying,4,Qualifying,5
878,Qualifying,5,Qualifying,6
878,Qualifying,6,Qualifying,7
878,Qualifying,7,Proposing,8
878,Proposing,8,Qualifying,9
878,Qualifying,9,Proposing,10
878,Proposing,10,Negotiating,11
878,Negotiating,11,Closing,12
878,Closing,12,Closing,13
878,Closing,13,Maintaining,14
879,Prospecting,1,Qualifying,2
879,Qualifying,2,Qualifying,3
879,Qualifying,3,Qualifying,4
879,Qualifying,4,Qualifying,5
879,Qualifying,5,Proposing,6
879,Proposing,6,Proposing,7
879,Proposing,7,Closing,8
879,Closing,8,Maintaining,9
880,Prospecting,1,Qualifying,2
880,Qualifying,2,Qualifying,3
880,Qualifying,3,Qualifying,4
880,Qualifying,4,Qualifying,5
880,Qualifying,5,Qualifying,6
880,Qualifying,6,Proposing,7
880,Proposing,7,Proposing,8
880,Proposing,8,Proposing,9
880,Proposing,9,Closing,10
880,Closing,10,Maintaining,11
881,Prospecting,1,Prospecting,2
881,Prospecting,2,Qualifying,3
881,Qualifying,3,Qualifying,4
881,Qualifying,4,Qualifying,5
881,Qualifying,5,Proposing,6
881,Proposing,6,Proposing,7
881,Proposing,7,Negotiating,8
881,Negotiating,8,Negotiating,9
881,Negotiating,9,Proposing,10
881,Proposing,10,Closing,11
881,Closing,11,Maintaining,12
882,Prospecting,1,Prospecting,2
882,Prospecting,2,Prospecting,3
882,Prospecting,3,Prospecting,4
882,Prospecting,4,Prospecting,5
882,Prospecting,5,Prospecting,6
882,Prospecting,6,Prospecting,7
882,Prospecting,7,Prospecting,8
882,Prospecting,8,Qualifying,9
882,Qualifying,9,Proposing,10
882,Proposing,10,Negotiating,11
882,Negotiating,11,Proposing,12
882,Proposing,12,Closing,13
882,Closing,13,Maintaining,14
883,Prospecting,1,Qualifying,2
883,Qualifying,2,Proposing,3
883,Proposing,3,Negotiating,4
883,Negotiating,4,Negotiating,5
883,Negotiating,5,Proposing,6
883,Proposing,6,Proposing,7
883,Proposing,7,Negotiating,8
883,Negotiating,8,Negotiating,9
883,Negotiating,9,Negotiating,10
883,Negotiating,10,Proposing,11
883,Proposing,11,Proposing,12
883,Proposing,12,Proposing,13
883,Proposing,13,Negotiating,14
883,Negotiating,14,Closing,15
883,Closing,15,Maintaining,16
884,Prospecting,1,Qualifying,2
884,Qualifying,2,Qualifying,3
884,Qualifying,3,Qualifying,4
884,Qualifying,4,Proposing,5
884,Proposing,5,Negotiating,6
884,Negotiating,6,Negotiating,7
